0
-138.54
-123.09
-104.58
-84.87
-66.39
-51.27
-37.66
-24.76
-11.41
2.99
12.82
16.89
24.18
36.29
49.01
60.84
70.64
77.23
80.77
81.56
82.06
87.27
95.64
102.09
107.44
111.38
112.47
111.93
112.89
115.72
117.52
117.42
114.72
108.93
103.73
103.09
104.86
104.73
102.18
98.9
96.04
93.55
89.5
82.48
75.09
70.61
71.52
70.56
53.16
14.92
-34.42
-83.75
-129.83
-165.39
-178.89
-172.79
-158.16
-138.68
-111.3
-70.63
-21.52
26.03
69.07
107.43
142.54
172.32
195.16
214.86
230.12
238.08
239.13
232.65
219.17
203.35
188.64
175.1
161.91
147.66
130.37
110.68
92.47
79.14
66.47
49.06
35.36
31.37
27.64
15.7
-2.01
-17.46
-28.71
-35.49
-37.63
-42.63
-52.44
-60.98
-67.89
-75.31
-80.9
-83.71
-86.28
-88.76
-90.34
-94.31
-103.39
-112.45
-115.42
-115.34
-114.1
-110.17
-107.06
-108.45
-111.56
-109.2
-102.23
-96.96
-95.47
-97.64
-98.8
-95.89
-92.36
-91.09
-90.19
-86.79
-81.95
-79.78
-82.16
-84.9
-82.28
-75.18
-69.12
-65.37
-61.97
-60.93
-62.3
-51.66
-15.75
36.02
86.68
129.73
162.06
183.82
199.75
209.54
206.9
187.33
150.09
100.04
44.39
-12.14
-66.16
-115.44
-156.88
-188.02
-211.7
-227.91
-231.97
-227.18
-221.84
-218.06
-209.94
-196.18
-181.4
-166.79
-152.21
-135.88
-113.25
-82.99
-54.41
-37.28
-27.23
-19.07
-13.15
-8.86
-5.88
-4.19
-2.49
0.88
8.53
20.7
37.16
52.7
58.86
59.85
62.43
66.47
71.87
78.17
83.44
84.91
84.01
84.57
87.56
90.12
93.73
102.97
114.4
122.38
125.49
124.97
121.87
116.94
111.71
104.97
95.85
87.88
84.4
83.66
81.83
79.12
76.78
77.96
82.2
84.31
84.36
83.53
79.66
73.18
70.27
70.1
68.38
67.19
59.95
29.92
-23.62
-82.66
-138.93
-189.55
-223.87
-239.67
-236.96
-213.49
-175.14
-127.98
-72.97
-8.59
53.8
97.83
129.82
159.2
184.14
202.67
212.88
216.29
214.66
205.71
191.93
179.47
168.77
157.02
144.4
131.91
118.25
102.08
84.36
68.55
57.26
48.33
40.01
